date,latitude,longitude,county,rainfall,temperature,humidity
2023-03-14,0.0463,37.6559,Meru,2.0,19.53,73.83
2023-03-15,0.0463,37.6559,Meru,3.4,18.36,77.54
2023-03-16,0.0463,37.6559,Meru,2.6,18.68,80.25
2023-03-17,0.0463,37.6559,Meru,3.4,18.78,73.5
2023-03-18,0.0463,37.6559,Meru,0.0,19.81,62.17
2023-03-19,0.0463,37.6559,Meru,1.2,20.08,64.54
2023-03-20,0.0463,37.6559,Meru,15.3,19.14,74.75
2023-03-21,0.0463,37.6559,Meru,9.4,18.84,79.79
2023-03-22,0.0463,37.6559,Meru,7.5,19.4,77.96
2023-03-23,0.0463,37.6559,Meru,1.7,19.15,77.62
2023-03-24,0.0463,37.6559,Meru,3.8,19.0,79.17
2023-03-25,0.0463,37.6559,Meru,14.3,18.93,82.71
2023-03-26,0.0463,37.6559,Meru,15.0,17.03,91.21
2023-03-27,0.0463,37.6559,Meru,3.3,19.08,76.38
2023-03-28,0.0463,37.6559,Meru,3.9,19.03,82.5
2023-03-29,0.0463,37.6559,Meru,1.7,18.99,74.04
2023-03-30,0.0463,37.6559,Meru,1.7,18.5,76.96
2023-03-31,0.0463,37.6559,Meru,1.3,18.19,76.46
2023-04-01,0.0463,37.6559,Meru,3.2,19.76,71.96
2023-04-02,0.0463,37.6559,Meru,1.5,19.46,75.62
2023-04-03,0.0463,37.6559,Meru,5.3,18.83,79.33
2023-04-04,0.0463,37.6559,Meru,4.8,18.17,83.5
2023-04-05,0.0463,37.6559,Meru,6.4,18.2,78.0
2023-04-06,0.0463,37.6559,Meru,3.2,18.59,75.92
2023-04-07,0.0463,37.6559,Meru,3.4,18.45,79.58
2023-04-08,0.0463,37.6559,Meru,1.2,17.97,79.88
2023-04-09,0.0463,37.6559,Meru,2.4,18.45,75.75
2023-04-10,0.0463,37.6559,Meru,4.0,18.28,78.67
2023-04-11,0.0463,37.6559,Meru,3.5,17.72,83.33
2023-04-12,0.0463,37.6559,Meru,10.8,17.76,83.75
2023-04-13,0.0463,37.6559,Meru,2.3,17.88,82.17
2023-04-14,0.0463,37.6559,Meru,6.8,18.14,80.25
2023-04-15,0.0463,37.6559,Meru,3.8,18.39,75.62
2023-04-16,0.0463,37.6559,Meru,2.2,18.05,80.96
2023-04-17,0.0463,37.6559,Meru,11.1,18.11,87.25
2023-04-18,0.0463,37.6559,Meru,2.7,18.28,84.08
2023-04-19,0.0463,37.6559,Meru,2.0,19.02,79.08
2023-04-20,0.0463,37.6559,Meru,2.4,19.09,80.0
2023-04-21,0.0463,37.6559,Meru,2.3,19.75,78.25
2023-04-22,0.0463,37.6559,Meru,7.1,18.85,85.21
2023-04-23,0.0463,37.6559,Meru,9.2,18.75,78.62
2023-04-24,0.0463,37.6559,Meru,12.5,19.23,80.29
2023-04-25,0.0463,37.6559,Meru,5.0,17.87,86.71
2023-04-26,0.0463,37.6559,Meru,6.7,17.9,86.71
2023-04-27,0.0463,37.6559,Meru,3.1,18.83,80.21
2023-04-28,0.0463,37.6559,Meru,4.6,18.09,84.62
2023-04-29,0.0463,37.6559,Meru,2.3,18.37,81.33
2023-04-30,0.0463,37.6559,Meru,24.7,17.52,89.71
2023-05-01,0.0463,37.6559,Meru,33.0,17.26,89.42
2023-05-02,0.0463,37.6559,Meru,3.5,17.9,87.5
2023-05-03,0.0463,37.6559,Meru,6.4,17.64,90.92
2023-05-04,0.0463,37.6559,Meru,4.0,18.32,86.08
2023-05-05,0.0463,37.6559,Meru,7.6,18.07,85.21
2023-05-06,0.0463,37.6559,Meru,0.2,18.78,80.71
2023-05-07,0.0463,37.6559,Meru,1.5,18.82,83.67
2023-05-08,0.0463,37.6559,Meru,4.3,18.57,86.83
2023-05-09,0.0463,37.6559,Meru,1.5,18.52,83.17
2023-05-10,0.0463,37.6559,Meru,0.7,18.4,79.38
2023-05-11,0.0463,37.6559,Meru,0.3,18.47,78.96
2023-05-12,0.0463,37.6559,Meru,0.0,19.45,73.42
2023-05-13,0.0463,37.6559,Meru,5.2,19.27,79.04
2023-05-14,0.0463,37.6559,Meru,1.1,19.42,78.88
2023-05-15,0.0463,37.6559,Meru,0.7,19.17,76.75
2023-05-16,0.0463,37.6559,Meru,1.1,19.23,77.88
2023-05-17,0.0463,37.6559,Meru,0.2,19.03,80.46
2023-05-18,0.0463,37.6559,Meru,0.0,19.51,74.62
2023-05-19,0.0463,37.6559,Meru,0.0,19.4,71.88
2023-05-20,0.0463,37.6559,Meru,0.3,19.55,66.08
2023-05-21,0.0463,37.6559,Meru,0.3,19.3,71.71
2023-05-22,0.0463,37.6559,Meru,0.5,19.44,74.83
2023-05-23,0.0463,37.6559,Meru,0.5,18.87,80.58
2023-05-24,0.0463,37.6559,Meru,1.5,18.99,75.92
2023-05-25,0.0463,37.6559,Meru,1.3,19.24,74.25
2023-05-26,0.0463,37.6559,Meru,0.8,18.16,74.54
2023-05-27,0.0463,37.6559,Meru,0.0,18.24,73.33
2023-05-28,0.0463,37.6559,Meru,0.7,18.87,66.17
2023-05-29,0.0463,37.6559,Meru,1.9,18.03,81.5
2023-05-30,0.0463,37.6559,Meru,2.0,18.23,80.29
2023-05-31,0.0463,37.6559,Meru,1.1,18.69,73.29
2023-06-01,0.0463,37.6559,Meru,0.9,19.1,73.33
2023-06-02,0.0463,37.6559,Meru,0.7,18.44,78.92
2023-06-03,0.0463,37.6559,Meru,2.7,18.26,81.33
2023-06-04,0.0463,37.6559,Meru,1.2,18.26,76.88
2023-06-05,0.0463,37.6559,Meru,0.2,18.8,73.33
2023-06-06,0.0463,37.6559,Meru,0.1,18.65,77.33
2023-06-07,0.0463,37.6559,Meru,0.0,18.92,65.79
2023-06-08,0.0463,37.6559,Meru,0.0,19.32,61.71
2023-06-09,0.0463,37.6559,Meru,0.2,18.73,74.75
2023-06-10,0.0463,37.6559,Meru,1.8,18.62,70.83
2023-06-11,0.0463,37.6559,Meru,0.9,18.9,65.33
2023-06-12,0.0463,37.6559,Meru,0.0,18.74,62.92
2023-06-13,0.0463,37.6559,Meru,0.0,18.0,72.71
2023-06-14,0.0463,37.6559,Meru,2.4,18.87,72.75
2023-06-15,0.0463,37.6559,Meru,2.1,18.13,81.38
2023-06-16,0.0463,37.6559,Meru,0.0,18.72,74.33
2023-06-17,0.0463,37.6559,Meru,0.2,17.63,80.38
2023-06-18,0.0463,37.6559,Meru,0.0,18.18,67.92
2023-06-19,0.0463,37.6559,Meru,0.2,18.45,68.42
2023-06-20,0.0463,37.6559,Meru,0.5,17.53,83.33
2023-06-21,0.0463,37.6559,Meru,1.0,16.99,85.04
2023-06-22,0.0463,37.6559,Meru,0.4,17.2,84.08
2023-06-23,0.0463,37.6559,Meru,0.6,17.0,83.88
2023-06-24,0.0463,37.6559,Meru,0.3,17.48,77.21
2023-06-25,0.0463,37.6559,Meru,0.0,17.94,68.96
2023-06-26,0.0463,37.6559,Meru,0.2,16.97,80.25
2023-06-27,0.0463,37.6559,Meru,1.4,16.55,86.21
2023-06-28,0.0463,37.6559,Meru,0.4,18.01,76.33
2023-06-29,0.0463,37.6559,Meru,0.2,17.61,78.88
2023-06-30,0.0463,37.6559,Meru,2.6,17.02,79.58
2023-07-01,0.0463,37.6559,Meru,2.8,16.83,84.12
2023-07-02,0.0463,37.6559,Meru,2.7,16.34,79.71
2023-07-03,0.0463,37.6559,Meru,1.7,16.69,78.71
2023-07-04,0.0463,37.6559,Meru,2.2,15.63,80.96
2023-07-05,0.0463,37.6559,Meru,0.1,16.33,79.0
2023-07-06,0.0463,37.6559,Meru,0.6,15.9,82.46
2023-07-07,0.0463,37.6559,Meru,2.1,15.6,80.04
2023-07-08,0.0463,37.6559,Meru,0.3,16.7,71.88
2023-07-09,0.0463,37.6559,Meru,0.0,17.47,65.04
2023-07-10,0.0463,37.6559,Meru,0.0,18.07,68.17
2023-07-11,0.0463,37.6559,Meru,0.0,17.6,72.12
2023-07-12,0.0463,37.6559,Meru,0.2,17.82,71.38
2023-07-13,0.0463,37.6559,Meru,0.9,17.11,73.88
2023-07-14,0.0463,37.6559,Meru,0.2,17.97,67.08
2023-07-15,0.0463,37.6559,Meru,0.0,17.88,65.83
2023-07-16,0.0463,37.6559,Meru,0.0,17.3,70.67
2023-07-17,0.0463,37.6559,Meru,0.0,16.85,69.79
2023-07-18,0.0463,37.6559,Meru,0.0,17.6,65.79
2023-07-19,0.0463,37.6559,Meru,0.0,17.78,68.04
2023-07-20,0.0463,37.6559,Meru,0.1,18.6,69.5
2023-07-21,0.0463,37.6559,Meru,0.0,18.42,65.58
2023-07-22,0.0463,37.6559,Meru,0.1,18.57,64.46
2023-07-23,0.0463,37.6559,Meru,0.2,18.16,72.71
2023-07-24,0.0463,37.6559,Meru,0.3,18.15,72.79
2023-07-25,0.0463,37.6559,Meru,2.0,17.05,82.17
2023-07-26,0.0463,37.6559,Meru,1.4,16.47,78.88
2023-07-27,0.0463,37.6559,Meru,0.8,17.77,69.12
2023-07-28,0.0463,37.6559,Meru,1.7,16.68,77.21
2023-07-29,0.0463,37.6559,Meru,0.2,17.28,77.88
2023-07-30,0.0463,37.6559,Meru,0.9,16.96,85.42
2023-07-31,0.0463,37.6559,Meru,2.2,17.42,85.42
2023-08-01,0.0463,37.6559,Meru,0.1,16.98,80.29
2023-08-02,0.0463,37.6559,Meru,0.8,16.78,77.88
2023-08-03,0.0463,37.6559,Meru,1.3,16.44,78.96
2023-08-04,0.0463,37.6559,Meru,0.9,16.96,73.38
2023-08-05,0.0463,37.6559,Meru,0.2,17.72,66.58
2023-08-06,0.0463,37.6559,Meru,1.9,16.81,71.96
2023-08-07,0.0463,37.6559,Meru,0.0,18.02,59.17
2023-08-08,0.0463,37.6559,Meru,0.0,17.65,69.58
2023-08-09,0.0463,37.6559,Meru,1.4,16.88,81.88
2023-08-10,0.0463,37.6559,Meru,4.1,16.93,78.79
2023-08-11,0.0463,37.6559,Meru,1.2,17.07,76.83
2023-08-12,0.0463,37.6559,Meru,1.3,16.89,75.75
2023-08-13,0.0463,37.6559,Meru,0.3,18.29,65.67
2023-08-14,0.0463,37.6559,Meru,0.0,18.83,62.12
2023-08-15,0.0463,37.6559,Meru,0.2,19.02,66.67
2023-08-16,0.0463,37.6559,Meru,0.6,18.25,74.21
2023-08-17,0.0463,37.6559,Meru,1.4,18.45,71.88
2023-08-18,0.0463,37.6559,Meru,1.9,18.42,68.21
2023-08-19,0.0463,37.6559,Meru,0.0,17.99,59.38
2023-08-20,0.0463,37.6559,Meru,0.0,19.42,47.33
2023-08-21,0.0463,37.6559,Meru,0.0,19.2,56.96
2023-08-22,0.0463,37.6559,Meru,0.0,19.54,65.83
2023-08-23,0.0463,37.6559,Meru,0.0,19.07,62.92
2023-08-24,0.0463,37.6559,Meru,0.0,18.88,62.83
2023-08-25,0.0463,37.6559,Meru,0.0,18.85,59.46
2023-08-26,0.0463,37.6559,Meru,0.0,19.79,60.88
2023-08-27,0.0463,37.6559,Meru,0.0,20.28,56.92
2023-08-28,0.0463,37.6559,Meru,0.0,18.89,61.25
2023-08-29,0.0463,37.6559,Meru,0.3,18.68,65.46
2023-08-30,0.0463,37.6559,Meru,1.1,18.22,71.54
2023-08-31,0.0463,37.6559,Meru,0.5,18.6,68.75
2023-09-01,0.0463,37.6559,Meru,0.2,18.98,70.88
2023-09-02,0.0463,37.6559,Meru,0.4,19.3,67.92
2023-09-03,0.0463,37.6559,Meru,0.0,19.36,60.88
2023-09-04,0.0463,37.6559,Meru,0.0,19.09,63.38
2023-09-05,0.0463,37.6559,Meru,0.9,19.59,64.21
2023-09-06,0.0463,37.6559,Meru,0.2,20.15,62.04
2023-09-07,0.0463,37.6559,Meru,23.6,19.09,75.46
2023-09-08,0.0463,37.6559,Meru,3.6,17.8,84.58
2023-09-09,0.0463,37.6559,Meru,0.5,17.76,77.46
2023-09-10,0.0463,37.6559,Meru,0.1,19.11,67.38
2023-09-11,0.0463,37.6559,Meru,0.1,19.45,68.42
2023-09-12,0.0463,37.6559,Meru,1.4,19.88,67.75
2023-09-13,0.0463,37.6559,Meru,1.8,18.8,77.54
2023-09-14,0.0463,37.6559,Meru,0.3,19.31,63.79
2023-09-15,0.0463,37.6559,Meru,2.0,18.55,72.58
2023-09-16,0.0463,37.6559,Meru,0.6,19.32,69.21
2023-09-17,0.0463,37.6559,Meru,0.0,19.65,69.71
2023-09-18,0.0463,37.6559,Meru,0.4,19.62,68.29
2023-09-19,0.0463,37.6559,Meru,1.3,19.01,74.79
2023-09-20,0.0463,37.6559,Meru,0.6,19.78,70.46
2023-09-21,0.0463,37.6559,Meru,2.0,19.77,71.96
2023-09-22,0.0463,37.6559,Meru,0.1,19.82,64.04
2023-09-23,0.0463,37.6559,Meru,0.4,19.87,62.17
2023-09-24,0.0463,37.6559,Meru,1.3,18.88,70.12
2023-09-25,0.0463,37.6559,Meru,0.0,19.97,63.62
2023-09-26,0.0463,37.6559,Meru,0.9,19.78,66.33
2023-09-27,0.0463,37.6559,Meru,0.5,20.27,67.92
2023-09-28,0.0463,37.6559,Meru,1.0,19.14,73.17
2023-09-29,0.0463,37.6559,Meru,7.3,20.06,68.83
2023-09-30,0.0463,37.6559,Meru,1.7,19.97,70.08
2023-10-01,0.0463,37.6559,Meru,0.0,20.11,62.54
2023-10-02,0.0463,37.6559,Meru,0.8,20.32,64.29
2023-10-03,0.0463,37.6559,Meru,0.5,20.07,58.08
2023-10-04,0.0463,37.6559,Meru,4.6,17.75,77.88
2023-10-05,0.0463,37.6559,Meru,0.3,19.39,69.25
2023-10-06,0.0463,37.6559,Meru,0.5,20.15,67.54
2023-10-07,0.0463,37.6559,Meru,0.2,20.34,62.67
2023-10-08,0.0463,37.6559,Meru,0.1,20.87,54.79
2023-10-09,0.0463,37.6559,Meru,1.0,21.04,60.83
2023-10-10,0.0463,37.6559,Meru,2.1,20.49,70.17
2023-10-11,0.0463,37.6559,Meru,0.0,20.68,62.58
2023-10-12,0.0463,37.6559,Meru,0.5,21.1,58.12
2023-10-13,0.0463,37.6559,Meru,4.2,21.08,60.92
2023-10-14,0.0463,37.6559,Meru,3.9,20.48,70.79
2023-10-15,0.0463,37.6559,Meru,4.0,19.57,79.88
2023-10-16,0.0463,37.6559,Meru,5.4,18.75,83.5
2023-10-17,0.0463,37.6559,Meru,6.0,19.07,79.62
2023-10-18,0.0463,37.6559,Meru,8.3,19.05,82.96
2023-10-19,0.0463,37.6559,Meru,10.8,18.18,87.0
2023-10-20,0.0463,37.6559,Meru,1.7,19.0,75.83
2023-10-21,0.0463,37.6559,Meru,1.5,18.85,76.21
2023-10-22,0.0463,37.6559,Meru,1.0,19.99,68.54
2023-10-23,0.0463,37.6559,Meru,0.0,19.87,65.08
2023-10-24,0.0463,37.6559,Meru,1.0,20.13,70.38
2023-10-25,0.0463,37.6559,Meru,5.8,18.8,83.71
2023-10-26,0.0463,37.6559,Meru,6.8,17.97,86.83
2023-10-27,0.0463,37.6559,Meru,4.9,18.7,79.08
2023-10-28,0.0463,37.6559,Meru,2.1,18.72,79.5
2023-10-29,0.0463,37.6559,Meru,3.9,18.4,80.5
2023-10-30,0.0463,37.6559,Meru,6.2,18.56,83.33
2023-10-31,0.0463,37.6559,Meru,5.1,18.17,86.96
2023-11-01,0.0463,37.6559,Meru,0.9,18.19,84.58
2023-11-02,0.0463,37.6559,Meru,5.2,17.73,89.88
2023-11-03,0.0463,37.6559,Meru,8.1,17.29,92.0
2023-11-04,0.0463,37.6559,Meru,5.5,17.76,89.29
2023-11-05,0.0463,37.6559,Meru,9.4,18.06,89.12
2023-11-06,0.0463,37.6559,Meru,4.0,18.17,85.38
2023-11-07,0.0463,37.6559,Meru,9.6,18.31,88.54
2023-11-08,0.0463,37.6559,Meru,8.2,18.03,89.38
2023-11-09,0.0463,37.6559,Meru,1.4,18.79,72.17
2023-11-10,0.0463,37.6559,Meru,17.0,18.46,79.21
2023-11-11,0.0463,37.6559,Meru,2.9,18.4,82.21
2023-11-12,0.0463,37.6559,Meru,15.6,18.0,88.67
2023-11-13,0.0463,37.6559,Meru,5.0,18.04,87.46
2023-11-14,0.0463,37.6559,Meru,14.9,17.68,92.38
2023-11-15,0.0463,37.6559,Meru,5.4,18.0,90.08
2023-11-16,0.0463,37.6559,Meru,6.2,18.08,88.0
2023-11-17,0.0463,37.6559,Meru,2.5,18.91,80.33
2023-11-18,0.0463,37.6559,Meru,6.8,18.48,85.96
2023-11-19,0.0463,37.6559,Meru,11.5,17.35,94.0
2023-11-20,0.0463,37.6559,Meru,4.8,17.37,91.33
2023-11-21,0.0463,37.6559,Meru,4.7,17.82,87.83
2023-11-22,0.0463,37.6559,Meru,19.9,18.0,87.75
2023-11-23,0.0463,37.6559,Meru,4.3,17.94,85.46
2023-11-24,0.0463,37.6559,Meru,16.1,16.51,94.25
2023-11-25,0.0463,37.6559,Meru,6.2,17.96,84.04
2023-11-26,0.0463,37.6559,Meru,5.7,17.97,84.54
2023-11-27,0.0463,37.6559,Meru,0.0,18.61,71.96
2023-11-28,0.0463,37.6559,Meru,0.4,18.75,66.71
2023-11-29,0.0463,37.6559,Meru,0.0,18.46,60.75
2023-11-30,0.0463,37.6559,Meru,0.0,18.77,63.83
2023-12-01,0.0463,37.6559,Meru,0.0,18.85,62.42
2023-12-02,0.0463,37.6559,Meru,0.0,19.08,70.92
2023-12-03,0.0463,37.6559,Meru,6.5,18.14,78.96
2023-12-04,0.0463,37.6559,Meru,1.4,18.31,75.0
2023-12-05,0.0463,37.6559,Meru,0.0,18.46,65.62
2023-12-06,0.0463,37.6559,Meru,0.0,18.47,65.62
2023-12-07,0.0463,37.6559,Meru,0.1,18.88,63.5
2023-12-08,0.0463,37.6559,Meru,0.0,18.29,64.79
2023-12-09,0.0463,37.6559,Meru,1.7,18.83,75.42
2023-12-10,0.0463,37.6559,Meru,4.4,18.16,83.71
2023-12-11,0.0463,37.6559,Meru,2.4,18.42,79.75
2023-12-12,0.0463,37.6559,Meru,2.1,18.62,82.17
2023-12-13,0.0463,37.6559,Meru,1.7,18.76,81.62
2023-12-14,0.0463,37.6559,Meru,4.2,18.68,87.75
2023-12-15,0.0463,37.6559,Meru,3.8,18.19,85.88
2023-12-16,0.0463,37.6559,Meru,9.0,17.79,84.5
2023-12-17,0.0463,37.6559,Meru,1.7,18.61,75.67
2023-12-18,0.0463,37.6559,Meru,0.1,18.44,75.33
2023-12-19,0.0463,37.6559,Meru,0.6,18.56,74.25
2023-12-20,0.0463,37.6559,Meru,0.3,18.68,73.25
2023-12-21,0.0463,37.6559,Meru,2.6,18.9,74.38
2023-12-22,0.0463,37.6559,Meru,3.2,18.84,79.79
2023-12-23,0.0463,37.6559,Meru,2.9,18.18,80.08
2023-12-24,0.0463,37.6559,Meru,10.6,18.63,84.12
2023-12-25,0.0463,37.6559,Meru,5.0,18.85,80.42
2023-12-26,0.0463,37.6559,Meru,12.4,17.25,82.92
2023-12-27,0.0463,37.6559,Meru,0.8,18.13,71.75
2023-12-28,0.0463,37.6559,Meru,0.3,19.65,67.88
2023-12-29,0.0463,37.6559,Meru,7.2,18.67,81.33
2023-12-30,0.0463,37.6559,Meru,5.3,19.24,78.12
2023-12-31,0.0463,37.6559,Meru,1.5,19.11,79.04
2024-01-01,0.0463,37.6559,Meru,4.1,18.87,84.17
2024-01-02,0.0463,37.6559,Meru,2.0,19.3,76.46
2024-01-03,0.0463,37.6559,Meru,0.6,19.29,71.83
2024-01-04,0.0463,37.6559,Meru,0.3,19.0,72.71
2024-01-05,0.0463,37.6559,Meru,1.5,19.41,74.62
2024-01-06,0.0463,37.6559,Meru,0.6,19.29,74.04
2024-01-07,0.0463,37.6559,Meru,2.5,19.24,76.83
2024-01-08,0.0463,37.6559,Meru,1.9,18.58,78.42
2024-01-09,0.0463,37.6559,Meru,2.6,18.53,77.75
2024-01-10,0.0463,37.6559,Meru,0.0,18.9,70.17
2024-01-11,0.0463,37.6559,Meru,0.1,19.11,70.38
2024-01-12,0.0463,37.6559,Meru,14.4,19.26,81.92
2024-01-13,0.0463,37.6559,Meru,8.1,18.6,84.62
2024-01-14,0.0463,37.6559,Meru,11.8,19.38,80.21
2024-01-15,0.0463,37.6559,Meru,6.9,19.42,81.88
2024-01-16,0.0463,37.6559,Meru,12.4,19.56,77.38
2024-01-17,0.0463,37.6559,Meru,0.1,20.1,69.83
2024-01-18,0.0463,37.6559,Meru,8.9,18.81,75.67
2024-01-19,0.0463,37.6559,Meru,1.1,20.95,65.29
2024-01-20,0.0463,37.6559,Meru,5.9,19.44,78.0
2024-01-21,0.0463,37.6559,Meru,1.7,20.1,65.38
2024-01-22,0.0463,37.6559,Meru,0.0,20.04,57.33
2024-01-23,0.0463,37.6559,Meru,0.0,19.47,60.67
2024-01-24,0.0463,37.6559,Meru,0.0,19.24,58.04
2024-01-25,0.0463,37.6559,Meru,1.1,20.19,65.04
2024-01-26,0.0463,37.6559,Meru,2.5,19.72,76.33
2024-01-27,0.0463,37.6559,Meru,2.5,19.58,82.17
2024-01-28,0.0463,37.6559,Meru,3.5,18.86,76.17
2024-01-29,0.0463,37.6559,Meru,0.6,20.11,70.58
2024-01-30,0.0463,37.6559,Meru,1.3,19.77,73.71
2024-01-31,0.0463,37.6559,Meru,1.4,19.48,76.12
2024-02-01,0.0463,37.6559,Meru,0.4,19.46,69.75
2024-02-02,0.0463,37.6559,Meru,0.2,19.35,67.38
2024-02-03,0.0463,37.6559,Meru,0.7,19.9,68.88
2024-02-04,0.0463,37.6559,Meru,3.7,19.46,74.33
2024-02-05,0.0463,37.6559,Meru,1.8,19.57,68.92
2024-02-06,0.0463,37.6559,Meru,0.4,20.64,61.62
2024-02-07,0.0463,37.6559,Meru,2.9,19.9,70.12
2024-02-08,0.0463,37.6559,Meru,1.7,19.43,78.58
2024-02-09,0.0463,37.6559,Meru,4.4,19.65,76.46
2024-02-10,0.0463,37.6559,Meru,3.1,19.0,79.62
2024-02-11,0.0463,37.6559,Meru,3.0,19.16,74.08
2024-02-12,0.0463,37.6559,Meru,1.5,19.66,67.92
2024-02-13,0.0463,37.6559,Meru,1.8,19.83,71.92
2024-02-14,0.0463,37.6559,Meru,1.0,19.33,71.0
2024-02-15,0.0463,37.6559,Meru,1.4,19.72,64.46
2024-02-16,0.0463,37.6559,Meru,1.3,19.86,68.46
2024-02-17,0.0463,37.6559,Meru,0.9,20.19,67.0
2024-02-18,0.0463,37.6559,Meru,0.0,21.9,54.71
2024-02-19,0.0463,37.6559,Meru,2.7,21.62,63.46
2024-02-20,0.0463,37.6559,Meru,1.8,20.77,74.88
2024-02-21,0.0463,37.6559,Meru,0.7,20.49,68.33
2024-02-22,0.0463,37.6559,Meru,0.0,19.94,62.83
2024-02-23,0.0463,37.6559,Meru,1.2,19.82,63.29
2024-02-24,0.0463,37.6559,Meru,4.3,19.02,76.62
2024-02-25,0.0463,37.6559,Meru,0.2,20.95,60.92
2024-02-26,0.0463,37.6559,Meru,0.4,21.29,61.5
2024-02-27,0.0463,37.6559,Meru,19.6,20.72,73.0
2024-02-28,0.0463,37.6559,Meru,10.9,19.83,76.38
2024-02-29,0.0463,37.6559,Meru,0.4,20.55,70.38
2024-03-01,0.0463,37.6559,Meru,0.7,20.66,65.21
2024-03-02,0.0463,37.6559,Meru,0.4,20.83,64.17
2024-03-03,0.0463,37.6559,Meru,1.3,21.08,61.12
2024-03-04,0.0463,37.6559,Meru,0.8,20.82,68.21
2024-03-05,0.0463,37.6559,Meru,2.5,20.0,73.38
2024-03-06,0.0463,37.6559,Meru,0.6,20.24,67.92
2024-03-07,0.0463,37.6559,Meru,0.0,20.93,58.5
2024-03-08,0.0463,37.6559,Meru,0.8,20.75,65.62
2024-03-09,0.0463,37.6559,Meru,0.9,20.95,66.67
2024-03-10,0.0463,37.6559,Meru,2.5,20.48,62.67
2024-03-11,0.0463,37.6559,Meru,0.6,19.64,62.21
2024-03-12,0.0463,37.6559,Meru,0.0,20.48,55.46
2024-03-13,0.0463,37.6559,Meru,0.2,21.48,60.17
2024-03-14,0.0463,37.6559,Meru,0.4,21.05,60.33
2024-03-15,0.0463,37.6559,Meru,0.4,20.28,58.71
2024-03-16,0.0463,37.6559,Meru,0.0,20.63,55.08
2024-03-17,0.0463,37.6559,Meru,0.0,21.64,51.17
2024-03-18,0.0463,37.6559,Meru,0.3,21.2,60.5
2024-03-19,0.0463,37.6559,Meru,0.6,21.16,60.88
2024-03-20,0.0463,37.6559,Meru,0.0,20.75,61.25
2024-03-21,0.0463,37.6559,Meru,0.0,21.3,57.58
2024-03-22,0.0463,37.6559,Meru,0.1,21.82,57.0
2024-03-23,0.0463,37.6559,Meru,4.2,21.25,68.92
2024-03-24,0.0463,37.6559,Meru,4.6,20.85,75.67
2024-03-25,0.0463,37.6559,Meru,0.3,20.96,71.67
2024-03-26,0.0463,37.6559,Meru,2.2,20.84,74.46
2024-03-27,0.0463,37.6559,Meru,4.9,19.94,77.67
2024-03-28,0.0463,37.6559,Meru,2.7,20.26,69.17
2024-03-29,0.0463,37.6559,Meru,5.2,19.52,79.04
2024-03-30,0.0463,37.6559,Meru,3.1,19.4,81.67
2024-03-31,0.0463,37.6559,Meru,3.1,19.81,78.67
2024-04-01,0.0463,37.6559,Meru,2.9,19.92,73.71
2024-04-02,0.0463,37.6559,Meru,4.2,19.52,80.42
2024-04-03,0.0463,37.6559,Meru,8.0,19.2,79.21
2024-04-04,0.0463,37.6559,Meru,40.5,18.55,87.42
2024-04-05,0.0463,37.6559,Meru,1.7,19.43,78.08
2024-04-06,0.0463,37.6559,Meru,4.3,18.79,85.88
2024-04-07,0.0463,37.6559,Meru,0.9,19.8,76.21
2024-04-08,0.0463,37.6559,Meru,18.2,19.34,82.17
2024-04-09,0.0463,37.6559,Meru,4.1,19.45,78.92
2024-04-10,0.0463,37.6559,Meru,7.8,20.1,74.71
2024-04-11,0.0463,37.6559,Meru,2.9,20.2,78.38
2024-04-12,0.0463,37.6559,Meru,3.8,20.04,80.25
2024-04-13,0.0463,37.6559,Meru,14.3,19.75,84.83
2024-04-14,0.0463,37.6559,Meru,1.8,20.07,80.33
2024-04-15,0.0463,37.6559,Meru,1.1,19.98,79.33
2024-04-16,0.0463,37.6559,Meru,0.6,20.09,75.33
2024-04-17,0.0463,37.6559,Meru,0.2,20.3,76.92
2024-04-18,0.0463,37.6559,Meru,0.1,20.3,75.38
2024-04-19,0.0463,37.6559,Meru,7.2,19.81,78.67
2024-04-20,0.0463,37.6559,Meru,22.4,19.68,81.79
2024-04-21,0.0463,37.6559,Meru,18.6,19.3,84.75
2024-04-22,0.0463,37.6559,Meru,1.2,19.58,85.54
2024-04-23,0.0463,37.6559,Meru,6.8,19.75,85.21
2024-04-24,0.0463,37.6559,Meru,8.3,19.81,82.25
2024-04-25,0.0463,37.6559,Meru,59.2,19.04,87.58
2024-04-26,0.0463,37.6559,Meru,29.8,18.26,93.71
2024-04-27,0.0463,37.6559,Meru,10.6,18.8,89.08
2024-04-28,0.0463,37.6559,Meru,54.3,18.2,93.67
2024-04-29,0.0463,37.6559,Meru,19.9,18.93,86.75
2024-04-30,0.0463,37.6559,Meru,21.4,19.16,85.71
2024-05-01,0.0463,37.6559,Meru,2.8,20.06,81.33
2024-05-02,0.0463,37.6559,Meru,13.7,19.83,84.08
2024-05-03,0.0463,37.6559,Meru,28.2,19.32,90.42
2024-05-04,0.0463,37.6559,Meru,27.6,18.12,97.75
2024-05-05,0.0463,37.6559,Meru,13.5,18.81,89.79
2024-05-06,0.0463,37.6559,Meru,4.6,18.46,90.79
2024-05-07,0.0463,37.6559,Meru,0.8,18.8,86.0
2024-05-08,0.0463,37.6559,Meru,1.3,19.14,80.04
2024-05-09,0.0463,37.6559,Meru,0.3,19.73,73.88
